sourceID,sourceType,sourceLocation,destinationServiceType,destinationLocation,accessedNodeType,operation,value,timestamp,normality
82,7,10,0,10,1,1,11,13267,7
1,0,6,0,6,1,3,13,31932,7
30,2,20,3,20,4,1,1,16273,7
32,2,4,4,4,8,1,5475,39277,7
0,0,6,0,6,1,1,11,20301,7
18,2,5,3,5,4,1,0,15611,7
68,4,13,4,13,8,3,244,24300,7
3,0,10,0,10,1,3,9,43453,7
5,0,5,0,5,1,3,13,41684,7
25,2,15,4,15,8,1,6186,44902,7
62,4,8,4,8,8,3,737,4573,7
31,2,12,3,12,4,1,0,30513,7
26,2,16,3,16,4,1,1,45644,7
83,7,9,0,5,1,1,12,18954,7
63,4,10,4,10,8,3,7379,31642,7
1,0,6,0,6,1,1,11,21423,7
83,7,9,0,5,1,3,2,40922,7
79,4,6,4,6,8,3,5208,35601,7
81,7,0,0,6,1,1,6,8784,7
2,0,7,0,7,2,1,8037,35262,7
82,7,10,0,10,2,1,8037,12405,7
32,2,4,3,4,4,1,1,37022,7
5,0,5,0,5,1,1,10,31385,7
81,7,0,0,6,1,1,13,5009,7
0,0,6,0,6,1,3,10,33387,7
16,2,8,3,8,4,1,0,8970,7
4,0,5,0,5,1,1,12,19801,7
19,2,1,3,1,4,1,1,14437,7
34,2,6,4,6,8,1,4540,23982,7
69,4,14,4,14,8,3,7757,18942,7
34,2,6,3,6,4,1,1,33747,7
4,0,5,0,5,2,1,8037,33097,7
67,4,11,4,11,8,3,5513,25517,7
5,0,5,0,5,2,1,8037,10944,7
0,0,6,0,6,1,1,10,5171,7
2,0,7,0,7,2,1,8037,33014,7
32,2,4,3,4,4,1,0,5694,7
25,2,15,3,15,4,1,0,14976,7
3,0,10,0,10,1,3,7,16328,7
82,7,10,0,10,2,1,8037,22313,7
81,7,0,0,6,1,1,12,27950,7
25,2,15,3,15,4,1,0,6876,7
76,4,12,4,12,8,3,7036,6487,7
0,0,6,0,6,2,1,8037,34718,7
76,4,12,4,12,8,3,2201,28638,7
0,0,6,0,6,1,1,10,28327,7
3,0,10,0,10,2,1,8037,6265,7
15,2,2,3,2,4,1,0,3748,0
0,0,6,0,6,1,1,2,9124,7
74,4,19,4,19,8,3,2747,10001,7
33,2,7,3,7,4,1,0,61,7
71,4,16,4,16,8,3,6798,3042,7
3,0,10,0,10,1,1,1,22393,7
1,0,6,0,6,1,1,2,31281,7
5,0,5,0,5,2,1,8037,3461,7
20,2,9,3,9,4,1,1,33298,7
80,4,0,4,0,8,3,593,12963,7
61,4,2,4,2,8,3,481,7977,7
83,7,9,0,5,1,1,11,18670,7
3,0,10,0,10,1,3,1,12944,7
72,4,17,4,17,8,3,6641,6568,7
31,2,12,3,12,4,1,0,12440,7
31,2,12,3,12,4,1,0,39097,7
3,0,10,0,10,1,1,1,37246,7
15,2,2,3,2,4,1,0,9278,7
73,4,18,4,18,8,3,382,11111,7
0,0,6,0,6,1,3,11,32033,7
2,0,7,0,7,2,1,8037,36685,7
33,2,7,4,7,8,1,586,29928,7
23,2,13,3,13,4,1,1,23836,7
81,7,0,0,6,1,1,1,11119,7
16,2,8,3,8,4,1,1,26856,7
5,0,5,0,5,2,1,8037,45806,7
29,2,19,3,19,4,1,1,11355,7
75,4,20,4,20,8,3,4359,36886,7
16,2,8,3,8,4,1,0,15598,7
29,2,19,3,19,4,1,1,12933,7
80,4,0,4,0,8,3,5120,8323,7
31,2,12,3,12,4,1,1,9421,7
19,2,1,3,1,4,1,0,40845,7
69,4,14,4,14,8,3,2725,19498,7
5,0,5,0,5,1,3,7,28119,7
74,4,19,4,19,8,3,6706,21953,7
83,7,9,0,5,1,1,11,21350,7
24,2,14,3,14,4,1,1,25025,7
4,0,5,0,5,1,1,4,26708,7
70,4,15,4,15,8,3,7405,34531,7
18,2,5,3,5,4,1,1,43362,7
29,2,19,4,19,8,1,2595,35171,7
81,7,0,0,6,1,1,4,5259,7
33,2,7,4,7,8,1,6534,38551,7
71,4,16,4,16,8,3,4684,7127,7
83,7,9,0,5,1,3,2,26657,7
2,0,7,0,7,2,1,8037,13348,7
67,4,11,4,11,8,3,2417,10784,7
71,4,16,4,16,8,3,3315,5654,7
68,4,13,4,13,8,3,3326,1413,7
68,4,13,4,13,8,3,3740,21045,7
61,4,2,4,2,8,3,3281,3418,7
5,0,5,0,5,1,1,2,22631,7
81,7,0,0,6,1,1,10,9762,7
34,2,6,3,6,4,1,1,12210,7
34,2,6,3,6,4,1,1,14623,7
27,2,17,3,17,4,1,1,14755,7
28,2,18,3,18,4,1,0,36250,7
32,2,4,3,4,4,1,1,33466,7
15,2,2,4,2,8,1,2764,27508,7
31,2,12,3,12,4,1,1,35235,7
30,2,20,4,20,8,1,7413,38273,7
75,4,20,4,20,8,3,3377,17872,7
0,0,6,0,6,1,1,4,8570,7
34,2,6,3,6,4,1,1,33356,7
2,0,7,0,7,2,1,8037,12227,7
72,4,17,4,17,8,3,1163,29056,7
16,2,8,3,8,4,1,0,9737,7
4,0,5,0,5,1,1,0,10110,7
15,2,2,3,2,4,1,0,27045,7
27,2,17,3,17,4,1,0,10858,7
33,2,7,3,7,4,1,1,17806,7
32,2,4,4,4,8,1,6937,29443,7
63,4,10,4,10,8,3,5968,20294,7
2,0,7,0,7,2,1,8037,17356,7
70,4,15,4,15,8,3,39,8239,7
1,0,6,0,6,1,1,4,31527,7
11,6,4,4,0,8,1,3035,39438,0
3,0,10,0,10,2,3,8037,29045,7
32,2,4,3,4,4,1,1,43906,7
79,4,6,4,6,8,3,6047,16151,7
73,4,18,4,18,8,3,2418,5141,7
35,2,0,3,0,4,1,1,14847,7
25,2,15,3,15,4,1,1,30346,7
72,4,17,4,17,8,3,2662,26945,7
20,2,9,4,9,8,1,7218,22191,7
5,0,5,0,5,1,3,13,344,7
24,2,14,3,14,4,1,1,42373,7
20,2,9,3,9,4,1,1,4972,7
30,2,20,4,20,8,1,3041,27017,7
22,2,11,3,11,4,1,1,4273,7
1,0,6,0,6,1,1,1,5592,7
77,4,4,4,4,8,3,3755,16848,7
82,7,10,0,10,1,1,12,790,7
3,0,10,0,10,1,3,12,10212,7
83,7,9,0,5,2,1,8037,20443,7
4,0,5,0,5,1,3,2,31206,7
4,0,5,0,5,2,1,8037,29105,7
11,6,4,4,0,8,1,3035,39447,0
27,2,17,4,17,8,1,3721,29594,7
0,0,6,0,6,1,1,11,34779,7
83,7,9,0,5,2,1,8037,27587,7
24,2,14,4,14,8,1,7636,40856,7
2,0,7,0,7,2,1,8037,1058,7
82,7,10,0,10,2,1,8037,31575,7
29,2,19,3,19,4,1,1,14506,7
17,2,10,3,10,4,1,0,25075,7
24,2,14,4,14,8,1,5352,21892,7
15,2,2,4,2,8,1,1220,31797,7
19,2,1,4,1,8,1,1564,20018,7
0,0,6,0,6,2,1,8037,15319,7
66,4,3,4,3,8,3,1855,27096,7
68,4,13,4,13,8,3,2280,42338,7
82,7,10,0,10,2,1,8037,15038,7
27,2,17,3,17,4,1,0,41230,7
76,4,12,4,12,8,3,1056,17997,7
30,2,20,3,20,4,1,1,38480,7
15,2,2,3,2,4,1,0,6517,7
29,2,19,4,19,8,1,7174,29784,7
27,2,17,3,17,4,1,1,24173,7
71,4,16,4,16,8,3,1457,21323,7
3,0,10,0,10,1,1,2,5406,7
3,0,10,0,10,1,1,12,12434,7
79,4,6,4,6,8,3,2926,43600,7
28,2,18,3,18,4,1,1,8402,7
23,2,13,4,13,8,1,3953,28564,7
83,7,9,0,5,2,1,8037,30403,7
63,4,10,4,10,8,3,3100,33117,7
71,4,16,4,16,8,3,7277,9348,7
83,7,9,0,5,1,3,0,5088,7
0,0,6,0,6,1,3,7,15855,7
18,2,5,3,5,4,1,1,19390,7
16,2,8,3,8,4,1,1,32846,7
65,4,9,4,9,8,3,2409,7563,7
73,4,18,4,18,8,3,6376,9232,7
1,0,6,0,6,1,1,9,6942,7
78,4,7,4,7,8,3,3849,42559,7
18,2,5,3,5,4,1,1,18422,7
21,2,3,3,3,4,1,1,43695,7
1,0,6,0,6,1,3,9,26375,7
5,0,5,0,5,2,1,8037,8008,7
4,0,5,0,5,1,1,2,25652,7
83,7,9,0,5,1,1,1,40014,7
73,4,18,4,18,8,3,1055,33816,7
33,2,7,4,7,8,1,5402,32876,7
82,7,10,0,10,1,1,10,29778,7
2,0,7,0,7,1,1,13,17276,7
24,2,14,4,14,8,1,1713,41721,7
76,4,12,4,12,8,3,3341,24988,7
4,0,5,0,5,1,1,12,8634,7
80,4,0,4,0,8,3,4504,19547,7
26,2,16,4,16,8,1,2508,27877,7
24,2,14,3,14,4,1,0,43885,7
4,0,5,0,5,1,1,1,36752,7
78,4,7,4,7,8,3,1014,43548,7
5,0,5,0,5,1,1,11,45921,7
30,2,20,3,20,4,1,1,23050,7
23,2,13,3,13,4,1,1,16968,7
35,2,0,3,0,4,1,0,34365,7
0,0,6,0,6,1,1,11,40343,7
15,2,2,3,2,4,1,0,3752,0
67,4,11,4,11,8,3,5458,28098,7
30,2,20,4,20,8,1,2834,32850,7
82,7,10,0,10,1,1,6,28181,7
24,2,14,4,14,8,1,7567,23855,7
68,4,13,4,13,8,3,4246,31576,7
1,0,6,0,6,1,1,7,16824,7
83,7,9,0,5,2,1,8037,28206,7
15,2,2,3,2,4,1,1,36908,7
20,2,9,3,9,4,3,1,3358,3
28,2,18,4,18,8,1,1868,40841,7
23,2,13,4,13,8,1,1204,22157,7
61,4,2,4,2,8,3,1111,12001,7
24,2,14,3,14,4,1,1,12277,7
83,7,9,0,5,2,1,8037,2951,7
3,0,10,0,10,1,1,2,36290,7
27,2,17,3,17,4,1,0,28939,7
31,2,12,3,12,4,1,1,7093,7
77,4,4,4,4,8,3,295,249,7
12,6,10,4,8,8,1,7248,49,7
83,7,9,0,5,1,3,2,31769,7
3,0,10,0,10,2,1,8037,7108,7
15,2,2,4,2,8,1,7877,26005,7
5,0,5,0,5,2,1,8037,6196,7
25,2,15,4,15,8,1,7167,32143,7
27,2,17,4,17,8,1,5714,24860,7
17,2,10,3,10,4,1,1,2738,7
28,2,18,3,18,4,1,0,12431,7
2,0,7,0,7,2,1,8037,29633,7
3,0,10,0,10,1,1,4,43829,7
80,4,0,4,0,8,3,257,38417,7
62,4,8,4,8,8,3,7542,13350,7
28,2,18,3,18,4,1,0,6289,7
73,4,18,2,14,4,1,0,32540,4
5,0,5,0,5,2,1,8037,29672,7
71,4,16,4,16,8,3,3103,19525,7
2,0,7,0,7,1,1,13,4029,7
4,0,5,0,5,2,1,8037,38546,7
3,0,10,0,10,1,1,10,16006,7
22,2,11,3,11,4,1,0,31567,7
1,0,6,0,6,1,1,2,19129,7
20,2,9,3,9,4,1,0,16776,7
83,7,9,0,5,1,3,1,11948,7
5,0,5,0,5,1,1,6,19751,7
22,2,11,4,11,8,1,5150,43621,7
26,2,16,3,16,4,1,1,19979,7
23,2,13,4,13,8,1,7028,20448,7
67,4,11,4,11,8,3,4978,31866,7
30,2,20,4,20,8,1,3976,32116,7
79,4,6,4,6,8,3,4056,6564,7
68,4,13,4,13,8,3,6986,34789,7
34,2,6,3,6,4,1,1,20077,7
34,2,6,3,6,4,1,1,5091,7
31,2,12,4,12,8,1,2403,43363,7
67,4,11,4,11,8,3,6748,5982,7
71,4,16,4,16,8,3,7072,37575,7
83,7,9,0,5,1,1,1,21945,7
19,2,1,3,1,4,1,1,31644,7
0,0,6,0,6,1,1,13,23342,7
21,2,3,3,3,4,1,1,45656,7
76,4,12,4,12,8,3,6072,29084,7
81,7,0,0,6,1,1,2,44077,7
15,2,2,3,2,4,1,1,5100,7
4,0,5,0,5,1,1,9,15868,7
70,4,15,4,15,8,3,4042,19454,7
70,4,15,4,15,8,3,6050,24725,7
3,0,10,0,10,1,1,12,1885,7
1,0,6,0,6,2,1,8037,35498,7
4,0,5,0,5,1,3,12,15475,7
31,2,12,4,12,8,1,3012,29215,7
32,2,4,3,4,4,1,1,32728,7
29,2,19,3,19,4,1,0,23277,7
2,0,7,0,7,2,1,8037,28143,7
70,4,15,4,15,8,3,7670,21386,7
31,2,12,3,12,4,1,0,11222,7
73,4,18,4,18,8,3,1848,27548,7
25,2,15,4,15,8,1,2298,35942,7
25,2,15,3,15,4,1,1,23526,7
5,0,5,0,5,1,3,6,21873,7
14,6,17,4,14,8,1,4341,36785,7
81,7,0,0,7,1,1,13,42563,7
78,4,7,4,7,8,3,7397,21706,7
82,7,10,0,10,2,1,8037,37618,7
28,2,18,3,18,4,1,0,18367,7
81,7,0,0,6,2,1,8037,24485,7
32,2,4,3,4,4,1,0,2899,7
4,0,5,0,5,1,1,7,18598,7
29,2,19,3,19,4,1,1,16609,7
19,2,1,4,1,8,1,377,19919,7
21,2,3,3,3,4,1,1,13730,7
1,0,6,0,6,2,1,8037,14013,7
19,2,1,4,1,8,1,5639,28578,7
68,4,13,4,13,8,3,5938,19771,7
79,4,6,4,6,8,3,2326,10518,7
15,2,2,3,2,4,1,1,35513,7
19,2,1,3,1,4,1,1,11177,7
63,4,10,4,10,8,3,3916,40816,7
17,2,10,4,10,8,1,2314,30243,7
64,4,1,4,1,8,3,5198,36948,7
81,7,0,0,6,1,3,11,44598,7
74,4,19,4,19,8,3,655,620,7
71,4,16,4,16,8,3,5971,4650,7
34,2,6,3,6,4,1,1,340,7
81,7,0,0,6,1,1,11,45865,7
0,0,6,0,6,1,1,7,30511,7
0,0,6,0,6,1,1,10,22653,7
3,0,10,0,10,1,1,1,3408,7
1,0,6,0,6,1,1,1,24863,7
51,3,19,3,19,7,2,8037,31,7
62,4,8,4,8,8,3,5958,4986,7
32,2,4,3,4,4,1,0,2947,7
64,4,1,4,1,8,3,4244,40588,7
83,7,9,0,5,1,1,2,25779,7
66,4,3,4,3,8,3,4762,1254,7
74,4,19,4,19,8,3,4150,23811,7
0,0,6,0,6,1,3,6,35715,7
1,0,6,0,6,2,1,8037,14784,7
19,2,1,3,1,4,1,1,14447,7
75,4,20,4,20,8,3,4209,41548,7
19,2,1,4,1,8,1,2188,22872,7
65,4,9,4,9,8,3,6014,5321,7
83,7,9,0,5,2,1,8037,20408,7
78,4,7,4,7,8,3,3923,17043,7
3,0,10,0,10,2,1,8037,43327,7
4,0,5,0,5,1,1,1,4888,7
61,4,2,4,2,8,3,2349,7745,7
82,7,10,0,10,2,1,8037,25306,7
24,2,14,3,14,4,1,0,26972,7
34,2,6,3,6,4,1,1,35094,7
30,2,20,3,20,4,1,1,43567,7
0,0,6,0,6,1,1,13,5394,7
24,2,14,3,14,4,1,0,7843,7
82,7,10,0,10,1,1,6,20242,7
35,2,0,3,0,4,1,0,15415,7
66,4,3,4,3,8,3,7832,3014,7
4,0,5,0,5,1,1,12,809,7
5,0,5,0,5,1,3,4,10239,7
4,0,5,0,5,1,1,7,15139,7
15,2,2,3,2,4,1,0,716,7
81,7,0,0,6,1,3,4,9302,7
77,4,4,4,4,8,3,319,22638,7
73,4,18,4,18,8,3,853,10967,7
71,4,16,4,16,8,3,6924,21668,7
34,2,6,4,6,8,1,6666,38437,7
5,0,5,0,5,1,1,7,15542,7
75,4,20,4,20,8,3,5183,29310,7
1,0,6,0,6,2,1,8037,14668,7
22,2,11,3,11,4,1,1,26753,7
76,4,12,4,12,8,3,990,258,7
5,0,5,0,5,2,1,8037,12352,7
34,2,6,3,6,4,1,1,15899,7
2,0,7,0,7,1,1,13,18893,7
1,0,6,0,6,1,1,10,40293,7
64,4,1,4,1,8,3,472,18830,7
77,4,4,4,4,8,3,3021,1892,7
5,0,5,0,5,2,1,8037,7701,7
65,4,9,4,9,8,3,2619,4658,7
81,7,0,0,6,1,1,10,9562,7
65,4,9,1,5,2,3,8037,38453,2
21,2,3,3,3,4,1,0,6531,7
81,7,0,0,6,1,1,2,40253,7
3,0,10,0,10,1,1,12,8719,7
83,7,9,0,5,1,1,6,36431,7
70,4,15,4,15,8,3,2702,42583,7
29,2,19,3,19,4,1,1,8031,7
3,0,10,0,10,1,1,9,23227,7
25,2,15,4,15,8,1,1955,24815,7
83,7,9,0,5,2,1,8037,34163,7
5,0,5,0,5,1,1,6,35257,7
3,0,10,0,10,2,1,8037,37145,7
18,2,5,3,5,4,1,1,24577,7
4,0,5,0,5,1,1,7,9766,7
3,0,10,0,10,2,1,8037,10657,7
15,2,2,3,2,4,1,0,3919,0
28,2,18,4,18,8,1,2615,40920,7
1,0,6,0,6,1,3,11,8501,7
4,0,5,0,5,1,1,2,37240,7
12,6,10,4,10,8,1,2997,1723,7
2,0,7,0,7,1,1,13,32042,7
5,0,5,0,5,1,1,9,17090,7
82,7,10,0,10,1,3,12,40023,7
4,0,5,0,5,1,1,7,29364,7
15,2,2,3,2,4,1,0,17969,7
4,0,5,0,5,2,3,8037,11568,7
20,2,9,4,9,8,1,3924,43242,7
4,0,5,0,5,2,1,8037,4285,7
71,4,16,4,16,8,3,4145,12999,7
15,2,2,3,2,4,1,0,3869,0
23,2,13,3,13,4,1,1,25891,7
83,7,9,0,5,1,3,1,12893,7
16,2,8,3,8,4,1,1,14255,7
34,2,6,3,6,4,1,1,14348,7
2,0,7,0,7,2,1,8037,16461,7
31,2,12,4,12,8,1,3377,33009,7
2,0,7,0,7,2,1,8037,34612,7
81,7,0,0,6,2,1,8037,40861,7
82,7,10,0,10,2,1,8037,10220,7
24,2,14,3,14,4,1,0,30624,7
34,2,6,4,6,8,1,813,29736,7
72,4,17,4,17,8,3,1354,8070,7
1,0,6,0,6,1,1,10,21164,7
4,0,5,0,5,1,1,10,21013,7
61,4,2,4,2,8,3,7865,38528,7
1,0,6,0,6,1,3,13,12688,7
3,0,10,0,10,1,1,6,21327,7
76,4,12,4,12,8,3,6755,35450,7
69,4,14,4,14,8,3,5072,8005,7
82,7,10,7,10,11,2,8037,41,7
23,2,13,3,13,4,1,1,5709,7
4,0,5,0,5,1,3,6,16058,7
30,2,20,3,20,4,1,0,26048,7
72,4,17,4,17,8,3,2235,15372,7
83,7,9,0,5,1,1,1,8303,7
17,2,10,3,10,4,1,0,25369,7
31,2,12,4,12,8,1,5637,38182,7
82,7,10,0,10,1,3,11,38584,7
81,7,0,0,6,2,1,8037,45194,7
19,2,1,4,1,8,1,2166,29770,7
74,4,19,4,19,8,3,3003,34540,7
62,4,8,4,8,8,3,1363,25089,7
83,7,9,0,5,1,1,1,9508,7
1,0,6,0,6,1,1,7,21501,7
4,0,5,0,5,1,1,2,3003,7
2,0,7,0,7,2,1,8037,7395,7
80,4,0,4,0,8,3,7033,38120,7
24,2,14,4,14,8,1,4477,43443,7
17,2,10,3,10,4,1,0,43887,7
76,4,12,4,12,8,3,222,4565,7
29,2,19,4,19,8,1,1051,30034,7
81,7,0,0,6,2,1,8037,30328,7
1,0,6,0,6,2,1,8037,26577,7
67,4,11,4,11,8,3,2944,25104,7
22,2,11,3,11,4,1,0,44023,7
4,0,5,0,5,1,1,11,43540,7
30,2,20,3,20,4,1,0,22361,7
32,2,4,3,4,4,1,0,19777,7
3,0,10,0,10,2,1,8037,44697,7
35,2,0,3,0,4,1,1,44851,7
31,2,12,3,12,4,1,1,17758,7
0,0,6,0,6,1,1,4,6075,7
3,0,10,0,10,1,1,4,28424,7
4,0,5,0,5,2,1,8037,23499,7
82,7,10,0,10,2,1,8037,9940,7
30,2,20,3,20,4,1,1,30592,7
4,0,5,0,5,1,1,6,30149,7
79,4,6,4,6,8,3,5725,35239,7
18,2,5,2,5,4,3,0,4641,7
4,0,5,0,5,2,1,8037,40928,7
27,2,17,3,17,4,1,0,1056,7
25,2,15,3,15,4,1,0,15216,7
27,2,17,4,17,8,1,7649,34837,7
80,4,0,4,0,8,3,5706,13025,7
2,0,7,0,7,1,1,13,42691,7
70,4,15,4,15,8,3,414,5152,7
3,0,10,0,10,2,1,8037,32789,7
82,7,10,0,10,1,1,7,40416,7
18,2,5,3,5,4,1,0,25536,7
24,2,14,4,14,8,1,6425,33642,7
81,7,0,0,6,2,1,8037,45380,7
35,2,0,3,0,4,1,1,5714,7
0,0,6,0,6,2,1,8037,37374,7
75,4,20,4,20,8,3,7156,6071,7
27,2,17,3,17,4,1,1,13750,7
1,0,6,0,6,2,1,8037,6863,7
63,4,10,4,10,8,3,6922,39117,7
25,2,15,3,15,4,1,1,21707,7
27,2,17,3,17,4,1,0,5806,7
82,7,10,0,10,1,1,6,7515,7
5,0,5,0,5,1,1,12,37700,7
15,2,2,4,2,8,1,6811,31174,7
83,7,9,0,5,1,1,12,31318,7
34,2,6,3,6,4,1,1,41902,7
1,0,6,0,6,1,1,12,19033,7
2,0,7,0,7,2,1,8037,27928,7
32,2,4,3,4,4,1,0,4758,7
1,0,6,0,6,1,1,2,17520,7
5,0,5,0,5,1,1,6,10785,7
1,0,6,0,6,1,1,7,18888,7
62,4,8,4,8,8,3,4290,10214,7
17,2,10,3,10,4,1,0,25827,7
73,4,18,2,15,4,1,0,32636,4
19,2,1,3,1,4,1,0,7596,7
74,4,19,4,19,8,3,3747,23377,7
83,7,9,0,5,1,1,11,15509,7
1,0,6,0,6,1,1,7,11823,7
24,2,14,3,14,4,1,0,26344,7
16,2,8,3,8,4,1,0,2135,7
0,0,6,0,6,1,1,10,17377,7
5,0,5,0,5,1,1,13,32188,7
83,7,9,0,5,1,3,4,24211,7
73,4,18,4,18,8,3,7234,34614,7
35,2,0,3,0,4,1,1,10567,7
64,4,1,4,1,8,3,2179,6000,7
82,7,10,0,10,2,1,8037,27686,7
19,2,1,4,1,8,1,5851,27604,7
29,2,19,4,19,8,1,1764,40378,7
82,7,10,0,10,1,1,9,15740,7
83,7,9,0,5,1,3,2,43536,7
21,2,3,4,3,8,1,3708,29596,7
4,0,5,0,5,2,1,8037,45015,7
71,4,16,4,16,8,3,1240,13681,7
18,2,5,3,5,4,1,1,32218,7
27,2,17,3,17,4,1,1,16027,7
76,4,12,4,12,8,3,4858,10951,7
33,2,7,3,7,4,1,1,22910,7
15,2,2,3,2,4,1,0,33196,7
35,2,0,3,0,4,1,0,22760,7
11,6,4,4,0,8,1,3035,39394,0
81,7,0,0,6,1,1,9,3081,7
16,2,8,3,8,4,1,1,27681,7
62,4,8,4,8,8,3,611,43054,7
2,0,7,0,7,2,1,8037,21770,7
23,2,13,3,13,4,1,1,9209,7
20,2,9,3,9,4,1,1,26705,7
0,0,6,0,6,1,3,13,17347,7
74,4,19,4,19,8,3,5281,10426,7
30,2,20,4,20,8,1,6103,25054,7
63,4,10,4,10,8,3,1718,12930,7
11,6,4,4,0,8,1,3035,39537,0
62,4,8,4,8,8,3,6057,6286,7
28,2,18,4,18,8,1,5071,22899,7
32,2,4,4,4,8,1,5283,44431,7
83,7,9,0,5,2,1,8037,23057,7
27,2,17,3,17,4,1,0,6692,7
83,7,9,0,5,2,1,8037,20880,7
1,0,6,0,6,1,1,11,42457,7
20,2,9,4,9,8,1,5970,44815,7
5,0,5,0,5,1,1,0,21313,7
79,4,6,4,6,8,3,7445,4292,7
0,0,6,0,6,1,1,12,44092,7
77,4,4,4,4,8,3,5028,18314,7
19,2,1,3,1,4,1,0,7380,7
11,6,4,4,0,8,1,3035,39349,0
69,4,14,4,14,8,3,2965,34577,7
31,2,12,4,12,8,1,2495,42378,7
65,4,9,4,9,8,3,1161,15955,7
13,6,5,7,9,2,1,8037,27297,0
33,2,7,3,7,4,1,0,40444,7
1,0,6,0,6,1,1,9,7070,7
1,0,6,0,6,2,1,8037,3524,7
82,7,10,0,10,2,1,8037,35930,7
80,4,0,4,0,8,3,547,27516,7
26,2,16,3,16,4,1,0,13593,7
81,7,0,0,6,2,1,8037,22173,7
14,6,17,4,12,8,1,438,26775,7
28,2,18,3,18,4,1,1,4549,7
23,2,13,4,13,8,1,7840,37837,7
18,2,5,3,5,4,1,0,1441,7
20,2,9,3,9,4,1,1,44502,7
83,7,9,0,5,2,1,8037,18189,7
27,2,17,3,17,4,1,1,18259,7
0,0,6,0,6,2,1,8037,22878,7
23,2,13,3,13,4,1,1,3636,7
1,0,6,0,6,1,1,4,1405,7
29,2,19,3,19,4,1,0,20444,7
29,2,19,3,19,4,1,0,14846,7
27,2,17,3,17,4,1,1,22686,7
19,2,1,3,1,4,1,0,39928,7
76,4,12,4,12,8,3,3533,3260,7
32,2,4,3,4,4,1,0,15193,7
0,0,6,0,6,1,1,7,500,7
76,4,12,4,12,8,3,502,45952,7
17,2,10,3,10,4,1,0,45216,7
80,4,0,4,0,8,3,6244,35268,7
83,7,9,0,5,2,1,8037,2650,7
15,2,2,3,2,4,1,0,3874,0
21,2,3,3,3,4,1,1,21370,7
15,2,2,4,2,8,1,7286,31185,7
5,0,5,0,5,2,1,8037,9438,7
1,0,6,0,6,1,1,7,19108,7
32,2,4,4,4,8,1,3384,36427,7
3,0,10,0,10,2,1,8037,28796,7
77,4,4,4,4,8,3,4275,32183,7
74,4,19,4,19,8,3,683,1979,7
64,4,1,4,1,8,3,3524,25412,7
0,0,6,0,6,2,1,8037,5540,7
15,2,2,4,2,8,1,5492,39109,7
81,7,0,0,6,1,3,6,22807,7
21,2,3,3,3,4,1,0,17085,7
33,2,7,4,7,8,1,2234,37561,7
27,2,17,4,17,8,1,4775,25882,7
81,7,0,0,6,1,1,11,176,7
77,4,4,4,4,8,3,1426,12338,7
65,4,9,4,9,8,3,5994,24891,7
3,0,10,0,10,1,1,2,1433,7
28,2,18,3,18,4,1,1,8320,7
1,0,6,0,6,1,1,4,15078,7
83,7,9,0,5,1,3,10,11229,7
24,2,14,3,14,4,1,1,41987,7
30,2,20,3,20,4,1,1,1862,7
72,4,17,4,17,8,3,493,45244,7
2,0,7,0,7,2,1,8037,27547,7
30,2,20,3,20,4,1,0,17210,7
0,0,6,0,6,1,1,10,10867,7
66,4,3,4,3,8,3,7361,45955,7
83,7,9,0,5,1,1,6,33924,7
20,2,9,3,9,4,1,0,17161,7
0,0,6,0,6,1,3,7,4327,7
32,2,4,3,4,4,1,0,11279,7
32,2,4,4,4,8,1,5242,43581,7
2,0,7,0,7,2,1,8037,28723,7
81,7,0,0,6,2,1,8037,2269,7
68,4,13,4,13,8,3,1239,38800,7
26,2,16,3,16,4,1,1,19256,7
1,0,6,0,6,1,1,11,33550,7
82,7,10,0,10,2,1,8037,37306,7
24,2,14,3,14,4,1,1,36750,7
23,2,13,4,13,8,1,5293,30751,7
62,4,8,4,8,8,3,3812,2606,7
0,0,6,0,6,1,3,4,6724,7
20,2,9,3,9,4,1,0,24790,7
66,4,3,4,3,8,3,1323,6651,7
2,0,7,0,7,2,1,8037,8466,7
83,7,9,0,5,1,1,1,9990,7
74,4,19,4,19,8,3,6475,41216,7
25,2,15,4,15,8,1,6168,39235,7
32,2,4,4,4,8,1,7254,30776,7
22,2,11,3,11,4,1,0,25446,7
82,7,10,0,10,1,3,7,13463,7
13,6,5,7,9,2,1,8037,27294,0
17,2,10,3,10,4,1,1,9872,7
71,4,16,4,16,8,3,263,11423,7
75,4,20,4,20,8,3,4178,19740,7
21,2,3,4,3,8,1,7443,35481,7
75,4,20,4,20,8,3,6704,30369,7
3,0,10,0,10,1,3,12,39038,7
83,7,9,0,5,1,3,1,22961,7
20,2,9,3,9,4,1,1,38068,7
15,2,2,3,2,4,1,0,3815,0
72,4,17,4,17,8,3,394,4874,7
23,2,13,4,13,8,1,1646,36815,7
35,2,0,4,0,8,1,7062,30973,7
62,4,8,4,8,8,3,1465,23792,7
73,4,18,4,18,8,3,1947,552,7
4,0,5,0,5,1,3,9,778,7
16,2,8,3,8,4,1,1,21241,7
26,2,16,3,16,4,1,0,31669,7
3,0,10,0,10,1,1,6,41966,7
0,0,6,0,6,1,1,9,592,7
22,2,11,3,11,4,1,0,43809,7
13,6,5,7,9,2,1,8037,27264,0
17,2,10,4,10,8,1,5104,37682,7
3,0,10,0,10,1,1,4,33589,7
15,2,2,4,2,8,1,7022,21998,7
